Date,Hour,GantryID,Direction,Vol_Trail,Vol_Car,Vol_Truck,Vol_TourBus,Vol_BTruck,Day,RoadName,Start,End,RoadSection
2024-01-25,4,03F2709S,S,37,41,24,0,32,Thursday,國道3號,古坑(文化路)&古坑系統,古坑(朝陽路),古坑(文化路)&古坑系統-古坑(朝陽路)
2024-01-25,4,03F2747N,N,22,30,14,0,15,Thursday,國道3號,古坑服務區,古坑(朝陽路),古坑服務區-古坑(朝陽路)
2024-01-25,4,03F2747S,S,38,42,24,0,32,Thursday,國道3號,古坑(朝陽路),古坑服務區,古坑(朝陽路)-古坑服務區
2024-01-25,4,03F2777N,N,23,26,14,0,15,Thursday,國道3號,梅山,古坑服務區,梅山-古坑服務區
2024-01-25,4,03F2777S,S,36,38,23,0,33,Thursday,國道3號,古坑服務區,梅山,古坑服務區-梅山
2024-01-25,4,03F2840N,N,22,39,13,0,19,Thursday,國道3號,竹崎(縣道166線),梅山,竹崎(縣道166線)-梅山
2024-01-25,4,03F2840S,S,39,48,28,0,36,Thursday,國道3號,梅山,竹崎(縣道166線),梅山-竹崎(縣道166線)
2024-01-25,4,03F2899N,N,23,24,4,0,18,Thursday,國道3號,竹崎(縣道159線),竹崎(縣道166線),竹崎(縣道159線)-竹崎(縣道166線)
2024-01-25,4,03F2899S,S,40,42,18,0,33,Thursday,國道3號,竹崎(縣道166線),竹崎(縣道159線),竹崎(縣道166線)-竹崎(縣道159線)
2024-01-25,4,03F2923N,N,27,40,8,0,22,Thursday,國道3號,中埔,竹崎(縣道159線),中埔-竹崎(縣道159線)
2024-01-25,4,03F2923S,S,66,56,34,0,39,Thursday,國道3號,竹崎(縣道159線),中埔,竹崎(縣道159線)-中埔
2024-01-25,4,03F2985N,N,33,26,7,0,18,Thursday,國道3號,水上系統,中埔,水上系統-中埔
2024-01-25,4,03F2985S,S,71,65,37,1,34,Thursday,國道3號,中埔,水上系統,中埔-水上系統
2024-01-25,4,03F3101N,N,32,26,9,0,22,Thursday,國道3號,白河,水上系統,白河-水上系統
2024-01-25,4,03F3101S,S,161,94,51,2,111,Thursday,國道3號,水上系統,白河,水上系統-白河
2024-01-25,4,03F3187N,N,30,24,14,0,26,Thursday,國道3號,東山服務區,白河,東山服務區-白河
2024-01-25,4,03F3187S,S,152,102,42,2,101,Thursday,國道3號,白河,東山服務區,白河-東山服務區
2024-01-25,4,03F3211N,N,31,28,16,0,30,Thursday,國道3號,柳營,東山服務區,柳營-東山服務區
2024-01-25,4,03F3211S,S,151,94,40,2,100,Thursday,國道3號,東山服務區,柳營,東山服務區-柳營
2024-01-25,4,03F3259N,N,31,34,17,0,31,Thursday,國道3號,烏山頭,柳營,烏山頭-柳營
2024-01-25,4,03F3259S,S,153,93,44,2,92,Thursday,國道3號,柳營,烏山頭,柳營-烏山頭
2024-01-25,4,03F3307N,N,33,39,20,0,33,Thursday,國道3號,官田系統,烏山頭,官田系統-烏山頭
2024-01-25,4,03F3307S,S,148,94,49,2,94,Thursday,國道3號,烏山頭,官田系統,烏山頭-官田系統
2024-01-25,4,03F3392N,N,31,42,30,0,38,Thursday,國道3號,善化,官田系統,善化-官田系統
2024-01-25,4,03F3392S,S,138,100,46,2,86,Thursday,國道3號,官田系統,善化,官田系統-善化
2024-01-25,4,03F3445N,N,36,57,34,0,35,Thursday,國道3號,新化系統,善化,新化系統-善化
2024-01-25,4,03F3445S,S,140,91,41,2,73,Thursday,國道3號,善化,新化系統,善化-新化系統
2024-01-25,4,03F3496N,N,57,42,36,1,36,Thursday,國道3號,關廟,新化系統,關廟-新化系統
2024-01-25,4,03F3496S,S,123,73,33,1,44,Thursday,國道3號,新化系統,關廟,新化系統-關廟
2024-01-25,4,03F3588N,N,59,46,37,1,25,Thursday,國道3號,關廟服務區,關廟,關廟服務區-關廟
2024-01-25,4,03F3588S,S,132,52,26,1,40,Thursday,國道3號,關廟,關廟服務區,關廟-關廟服務區
2024-01-25,4,03F3670N,N,60,48,39,1,26,Thursday,國道3號,田寮,關廟服務區,田寮-關廟服務區
2024-01-25,4,03F3670S,S,121,54,26,1,33,Thursday,國道3號,關廟服務區,田寮,關廟服務區-田寮
2024-01-25,4,03F3743N,N,62,50,37,1,27,Thursday,國道3號,燕巢系統,田寮,燕巢系統-田寮
2024-01-25,4,03F3743S,S,107,63,24,1,31,Thursday,國道3號,田寮,燕巢系統,田寮-燕巢系統
2024-01-25,4,03F3854N,N,52,72,49,0,26,Thursday,國道3號,九如,燕巢系統,九如-燕巢系統
2024-01-25,4,03F3854S,S,44,46,30,1,26,Thursday,國道3號,燕巢系統,九如,燕巢系統-九如
2024-01-25,4,03F3916N,N,43,58,45,0,23,Thursday,國道3號,屏東,九如,屏東-九如
2024-01-25,4,03F3916S,S,36,40,20,1,12,Thursday,國道3號,九如,屏東,九如-屏東
2024-01-25,4,03F3981S,S,22,34,15,1,10,Thursday,國道3號,屏東,長治,屏東-長治
2024-01-25,4,03F3984N,N,26,47,36,0,20,Thursday,國道3號,長治,屏東,長治-屏東
2024-01-25,4,03F4018S,S,19,41,22,1,14,Thursday,國道3號,長治,麟洛,長治-麟洛
2024-01-25,4,03F4021N,N,25,39,29,0,12,Thursday,國道3號,麟洛,長治,麟洛-長治
2024-01-25,4,03F4142N,N,19,42,22,0,7,Thursday,國道3號,竹田系統,麟洛,竹田系統-麟洛
2024-01-25,4,03F4142S,S,18,65,30,0,7,Thursday,國道3號,麟洛,竹田系統,麟洛-竹田系統
2024-01-25,4,03F4168N,N,26,47,30,0,4,Thursday,國道3號,崁頂,竹田系統,崁頂-竹田系統
2024-01-25,4,03F4168S,S,30,70,52,0,13,Thursday,國道3號,竹田系統,崁頂,竹田系統-崁頂
2024-01-25,4,03F4232N,N,20,34,23,0,5,Thursday,國道3號,南州,崁頂,南州-崁頂
2024-01-25,4,03F4232S,S,27,59,41,0,14,Thursday,國道3號,崁頂,南州,崁頂-南州
2024-01-25,4,03F4259N,N,0,11,6,0,1,Thursday,國道3號,林邊,南州,林邊-南州
2024-01-25,4,03F4263S,S,2,15,10,0,4,Thursday,國道3號,南州,林邊,南州-林邊
2024-01-25,4,05F0000S,S,2,137,115,2,3,Thursday,國道5號,南港系統,石碇,南港系統-石碇
2024-01-25,4,05F0001N,N,1,93,82,1,2,Thursday,國道5號,石碇,南港系統,石碇-南港系統
2024-01-25,4,05F0055N,N,0,110,84,1,0,Thursday,國道5號,坪林交控中心專用道,石碇,坪林交控中心專用道-石碇
2024-01-25,4,05F0055S,S,0,145,124,1,0,Thursday,國道5號,石碇,坪林交控中心專用道,石碇-坪林交控中心專用道
2024-01-25,4,05F0287N,N,0,124,79,3,0,Thursday,國道5號,頭城,坪林交控中心專用道,頭城-坪林交控中心專用道
2024-01-25,4,05F0287S,S,0,129,101,1,0,Thursday,國道5號,坪林交控中心專用道,頭城,坪林交控中心專用道-頭城
2024-01-25,4,05F0309N,N,91,96,57,3,9,Thursday,國道5號,宜蘭(四城、大福),頭城,宜蘭(四城、大福)-頭城
2024-01-25,4,05F0309S,S,27,91,88,1,17,Thursday,國道5號,頭城,宜蘭(四城、大福),頭城-宜蘭(四城、大福)
2024-01-25,4,05F0438N,N,74,75,36,3,7,Thursday,國道5號,羅東,宜蘭(壯圍),羅東-宜蘭(壯圍)
2024-01-25,4,05F0439S,S,30,68,60,0,17,Thursday,國道5號,宜蘭(壯圍),羅東,宜蘭(壯圍)-羅東
2024-01-25,4,05F0494S,S,24,35,35,0,14,Thursday,國道5號,羅東,蘇澳,羅東-蘇澳
2024-01-25,4,05F0528N,N,52,27,23,0,2,Thursday,國道5號,蘇澳,羅東,蘇澳-羅東
2024-01-25,4,05FR113S,S,4,15,15,0,4,Thursday,國道5號,宜蘭(四城、大福),宜蘭(壯圍),宜蘭(四城、大福)-宜蘭(壯圍)
2024-01-25,4,05FR143N,N,0,19,12,1,0,Thursday,國道5號,宜蘭(壯圍),宜蘭(四城、大福),宜蘭(壯圍)-宜蘭(四城、大福)
2024-01-25,5,01F0005N,N,2,151,101,21,6,Thursday,國道1號,基隆,基隆端,基隆-基隆端
2024-01-25,5,01F0005S,S,1,287,222,9,9,Thursday,國道1號,基隆端,基隆,基隆端-基隆
2024-01-25,5,01F0017N,N,4,141,110,5,11,Thursday,國道1號,八堵,基隆,八堵-基隆
2024-01-25,5,01F0017S,S,8,300,225,10,11,Thursday,國道1號,基隆,八堵,基隆-八堵
2024-01-25,5,01F0029N,N,8,158,127,5,22,Thursday,國道1號,大華系統,八堵,大華系統-八堵
2024-01-25,5,01F0029S,S,15,391,257,11,19,Thursday,國道1號,八堵,大華系統,八堵-大華系統
2024-01-25,5,01F0061N,N,137,295,218,9,71,Thursday,國道1號,五堵,大華系統,五堵-大華系統
2024-01-25,5,01F0061S,S,166,604,382,16,40,Thursday,國道1號,大華系統,五堵,大華系統-五堵
2024-01-25,5,01F0099N,N,132,312,259,10,92,Thursday,國道1號,汐止&汐止系統,五堵,汐止&汐止系統-五堵
2024-01-25,5,01F0099S,S,215,569,411,20,62,Thursday,國道1號,五堵,汐止&汐止系統,五堵-汐止&汐止系統
2024-01-25,5,01F0147N,N,163,272,209,3,118,Thursday,國道1號,東湖,汐止&汐止系統,東湖-汐止&汐止系統
2024-01-25,5,01F0147S,S,153,411,271,9,65,Thursday,國道1號,汐止&汐止系統,東湖,汐止&汐止系統-東湖
2024-01-25,5,01F0155N,N,169,392,319,8,129,Thursday,國道1號,內湖,東湖,內湖-東湖
2024-01-25,5,01F0155S,S,158,571,346,11,75,Thursday,國道1號,東湖,內湖,東湖-內湖
2024-01-25,5,01F0182S,S,140,411,248,11,83,Thursday,國道1號,內湖,圓山,內湖-圓山
2024-01-25,5,01F0213N,N,172,317,304,8,146,Thursday,國道1號,圓山,內湖,圓山-內湖
2024-01-25,5,01F0233N,N,202,747,467,39,162,Thursday,國道1號,臺北,圓山,臺北-圓山
2024-01-25,5,01F0248S,S,143,948,392,29,116,Thursday,國道1號,圓山,臺北,圓山-臺北
2024-01-25,5,01F0256N,N,206,673,422,55,172,Thursday,國道1號,三重,臺北,三重-臺北
2024-01-25,5,01F0264S,S,132,806,273,33,105,Thursday,國道1號,臺北,三重,臺北-三重
2024-01-25,5,01F0293N,N,210,588,314,71,179,Thursday,國道1號,五股,三重,五股-三重
2024-01-25,5,01F0293S,S,129,817,234,45,104,Thursday,國道1號,三重,五股,三重-五股
2024-01-25,5,01F0339S,S,116,1589,575,73,150,Thursday,國道1號,五股,高公局,五股-高公局
2024-01-25,5,01F0340N,N,248,1034,483,55,261,Thursday,國道1號,高公局,五股,高公局-五股
2024-01-25,5,01F0376N,N,251,685,408,47,266,Thursday,國道1號,林口(文化一路),高公局,林口(文化一路)-高公局
2024-01-25,5,01F0376S,S,121,792,395,46,151,Thursday,國道1號,高公局,林口(文化一路),高公局-林口(文化一路)
2024-01-25,5,01F0413N,N,192,427,264,31,174,Thursday,國道1號,林口(文化北路),林口(文化一路),林口(文化北路)-林口(文化一路)
2024-01-25,5,01F0413S,S,87,369,237,25,106,Thursday,國道1號,林口(文化一路),林口(文化北路),林口(文化一路)-林口(文化北路)
2024-01-25,5,01F0467N,N,300,873,420,40,250,Thursday,國道1號,桃園(49A),林口(文化北路),桃園(49A)-林口(文化北路)
2024-01-25,5,01F0467S,S,121,668,379,33,158,Thursday,國道1號,林口(文化北路),桃園(49A),林口(文化北路)-桃園(49A)
2024-01-25,5,01F0492N,N,266,603,262,20,226,Thursday,國道1號,桃園(49B),桃園(49A),桃園(49B)-桃園(49A)
2024-01-25,5,01F0492S,S,101,482,244,15,131,Thursday,國道1號,桃園(49A),桃園(49B),桃園(49A)-桃園(49B)
2024-01-25,5,01F0511N,N,323,1006,423,43,286,Thursday,國道1號,機場系統,桃園(49B),機場系統-桃園(49B)
2024-01-25,5,01F0511S,S,138,941,406,30,209,Thursday,國道1號,桃園(49B),機場系統,桃園(49B)-機場系統
2024-01-25,5,01F0532N,N,314,782,331,25,308,Thursday,國道1號,中壢服務區,機場系統,中壢服務區-機場系統
2024-01-25,5,01F0532S,S,143,666,370,23,223,Thursday,國道1號,機場系統,中壢服務區,機場系統-中壢服務區
2024-01-25,5,01F0557N,N,317,820,338,25,314,Thursday,國道1號,內壢,中壢服務區,內壢-中壢服務區
2024-01-25,5,01F0557S,S,143,679,377,21,223,Thursday,國道1號,中壢服務區,內壢,中壢服務區-內壢
2024-01-25,5,01F0578S,S,151,639,352,15,240,Thursday,國道1號,內壢,中壢,內壢-中壢
2024-01-25,5,01F0584N,N,316,647,261,21,309,Thursday,國道1號,中壢,內壢,中壢-內壢
2024-01-25,5,01F0633N,N,314,776,355,24,299,Thursday,國道1號,平鎮系統,中壢,平鎮系統-中壢
2024-01-25,5,01F0633S,S,141,635,382,17,232,Thursday,國道1號,中壢,平鎮系統,中壢-平鎮系統
2024-01-25,5,01F0664N,N,328,567,241,13,288,Thursday,國道1號,幼獅,平鎮系統,幼獅-平鎮系統
2024-01-25,5,01F0664S,S,143,526,340,9,248,Thursday,國道1號,平鎮系統,幼獅,平鎮系統-幼獅
2024-01-25,5,01F0681N,N,326,522,210,13,303,Thursday,國道1號,楊梅,幼獅,楊梅-幼獅
2024-01-25,5,01F0681S,S,152,461,321,8,253,Thursday,國道1號,幼獅,楊梅,幼獅-楊梅
2024-01-25,5,01F0699N,N,314,257,96,13,272,Thursday,國道1號,校前路,楊梅,校前路-楊梅
2024-01-25,5,01F0699S,S,144,326,234,5,231,Thursday,國道1號,楊梅,校前路,楊梅-校前路
2024-01-25,5,01F0750N,N,315,721,168,29,278,Thursday,國道1號,湖口,校前路,湖口-校前路
2024-01-25,5,01F0750S,S,143,581,347,21,220,Thursday,國道1號,校前路,湖口,校前路-湖口
2024-01-25,5,01F0880N,N,313,801,182,28,310,Thursday,國道1號,竹北,湖口,竹北-湖口
2024-01-25,5,01F0880S,S,189,626,315,19,246,Thursday,國道1號,湖口,竹北,湖口-竹北
2024-01-25,5,01F0928N,N,309,748,186,32,309,Thursday,國道1號,新竹(新竹、竹東),竹北,新竹(新竹、竹東)-竹北
2024-01-25,5,01F0928S,S,202,620,285,24,242,Thursday,國道1號,竹北,新竹(新竹、竹東),竹北-新竹(新竹、竹東)
2024-01-25,5,01F0950S,S,191,396,189,10,201,Thursday,國道1號,新竹(新竹、竹東),新竹(科學園區),新竹(新竹、竹東)-新竹(科學園區)
2024-01-25,5,01F0956N,N,276,497,125,22,295,Thursday,國道1號,新竹(科學園區),新竹(新竹、竹東),新竹(科學園區)-新竹(新竹、竹東)
2024-01-25,5,01F0979N,N,302,659,187,40,313,Thursday,國道1號,新竹系統,新竹(科學園區),新竹系統-新竹(科學園區)
2024-01-25,5,01F0980S,S,222,487,229,18,224,Thursday,國道1號,新竹(科學園區),新竹系統,新竹(科學園區)-新竹系統
2024-01-25,5,01F1045N,N,170,558,182,35,253,Thursday,國道1號,頭份,新竹系統,頭份-新竹系統
2024-01-25,5,01F1045S,S,119,370,220,18,177,Thursday,國道1號,新竹系統,頭份,新竹系統-頭份
2024-01-25,5,01F1123N,N,160,431,138,25,243,Thursday,國道1號,頭屋,頭份,頭屋-頭份
2024-01-25,5,01F1123S,S,114,310,173,17,175,Thursday,國道1號,頭份,頭屋,頭份-頭屋
2024-01-25,5,01F1292N,N,160,408,147,21,254,Thursday,國道1號,苗栗,頭屋,苗栗-頭屋
2024-01-25,5,01F1292S,S,121,268,136,12,168,Thursday,國道1號,頭屋,苗栗,頭屋-苗栗
2024-01-25,5,01F1389N,N,153,406,170,18,253,Thursday,國道1號,銅鑼,苗栗,銅鑼-苗栗
2024-01-25,5,01F1389S,S,114,268,129,12,169,Thursday,國道1號,苗栗,銅鑼,苗栗-銅鑼
2024-01-25,5,01F1465N,N,157,416,195,20,246,Thursday,國道1號,三義,銅鑼,三義-銅鑼
2024-01-25,5,01F1465S,S,119,249,130,14,166,Thursday,國道1號,銅鑼,三義,銅鑼-三義
2024-01-25,5,01F1572N,N,143,433,217,20,246,Thursday,國道1號,后里,三義,后里-三義
2024-01-25,5,01F1572S,S,106,213,110,10,153,Thursday,國道1號,三義,后里,三義-后里
2024-01-25,5,01F1621N,N,133,505,244,28,243,Thursday,國道1號,臺中系統,后里,臺中系統-后里
2024-01-25,5,01F1621S,S,117,241,115,10,150,Thursday,國道1號,后里,臺中系統,后里-臺中系統
2024-01-25,5,01F1664N,N,139,529,241,25,234,Thursday,國道1號,豐原,臺中系統,豐原-臺中系統
2024-01-25,5,01F1664S,S,117,305,163,12,146,Thursday,國道1號,臺中系統,豐原,臺中系統-豐原
2024-01-25,5,01F1699N,N,139,491,253,27,218,Thursday,國道1號,大雅,豐原,大雅-豐原
2024-01-25,5,01F1699S,S,109,310,181,15,151,Thursday,國道1號,豐原,大雅,豐原-大雅
2024-01-25,5,01F1774N,N,139,420,185,21,205,Thursday,國道1號,臺中,大雅,臺中-大雅
2024-01-25,5,01F1774S,S,103,301,196,14,161,Thursday,國道1號,大雅,臺中,大雅-臺中
2024-01-25,5,01F1802N,N,125,327,169,19,191,Thursday,國道1號,南屯,臺中,南屯-臺中
2024-01-25,5,01F1802S,S,90,325,194,8,157,Thursday,國道1號,臺中,南屯,臺中-南屯
2024-01-25,5,01F1839N,N,134,293,140,19,185,Thursday,國道1號,王田,南屯,王田-南屯
2024-01-25,5,01F1839S,S,81,283,192,9,165,Thursday,國道1號,南屯,王田,南屯-王田
2024-01-25,5,01F1906N,N,138,303,156,19,184,Thursday,國道1號,彰化系統,王田,彰化系統-王田
2024-01-25,5,01F1906S,S,100,259,174,9,164,Thursday,國道1號,王田,彰化系統,王田-彰化系統
2024-01-25,5,01F1960N,N,257,408,238,22,269,Thursday,國道1號,彰化,彰化系統,彰化-彰化系統
2024-01-25,5,01F1960S,S,271,317,241,9,256,Thursday,國道1號,彰化系統,彰化,彰化系統-彰化
2024-01-25,5,01F2011N,N,244,342,226,17,247,Thursday,國道1號,埔鹽系統,彰化,埔鹽系統-彰化
2024-01-25,5,01F2011S,S,269,265,218,10,265,Thursday,國道1號,彰化,埔鹽系統,彰化-埔鹽系統
2024-01-25,5,01F2089N,N,259,308,219,16,232,Thursday,國道1號,員林,埔鹽系統,員林-埔鹽系統
2024-01-25,5,01F2089S,S,277,250,219,10,282,Thursday,國道1號,埔鹽系統,員林,埔鹽系統-員林
2024-01-25,5,01F2156N,N,253,231,137,16,206,Thursday,國道1號,北斗,員林,北斗-員林
2024-01-25,5,01F2156S,S,283,207,183,9,279,Thursday,國道1號,員林,北斗,員林-北斗
2024-01-25,5,01F2249N,N,261,182,107,13,189,Thursday,國道1號,西螺,北斗,西螺-北斗
2024-01-25,5,01F2249S,S,280,176,153,9,261,Thursday,國道1號,北斗,西螺,北斗-西螺
2024-01-25,5,01F2322N,N,267,188,127,15,186,Thursday,國道1號,虎尾,西螺,虎尾-西螺
2024-01-25,5,01F2322S,S,298,172,152,9,273,Thursday,國道1號,西螺,虎尾,西螺-虎尾
2024-01-25,5,01F2394N,N,283,192,122,15,171,Thursday,國道1號,斗南,虎尾,斗南-虎尾
2024-01-25,5,01F2394S,S,275,161,139,9,260,Thursday,國道1號,虎尾,斗南,虎尾-斗南
2024-01-25,5,01F2425N,N,284,184,124,15,179,Thursday,國道1號,雲林系統,斗南,雲林系統-斗南
2024-01-25,5,01F2425S,S,271,179,139,8,263,Thursday,國道1號,斗南,雲林系統,斗南-雲林系統
2024-01-25,5,01F2472N,N,291,204,137,15,152,Thursday,國道1號,大林,雲林系統,大林-雲林系統
2024-01-25,5,01F2472S,S,235,157,126,8,243,Thursday,國道1號,雲林系統,大林,雲林系統-大林
2024-01-25,5,01F2514N,N,296,214,131,15,155,Thursday,國道1號,民雄,大林,民雄-大林
2024-01-25,5,01F2514S,S,231,140,119,8,244,Thursday,國道1號,大林,民雄,大林-民雄
2024-01-25,5,01F2603N,N,285,213,143,15,146,Thursday,國道1號,嘉義,民雄,嘉義-民雄
2024-01-25,5,01F2603S,S,208,144,112,8,219,Thursday,國道1號,民雄,嘉義,民雄-嘉義
2024-01-25,5,01F2674N,N,274,173,123,13,141,Thursday,國道1號,水上,嘉義,水上-嘉義
2024-01-25,5,01F2674S,S,203,136,99,8,209,Thursday,國道1號,嘉義,水上,嘉義-水上
2024-01-25,5,01F2714N,N,276,178,123,11,147,Thursday,國道1號,嘉義系統,水上,嘉義系統-水上
2024-01-25,5,01F2714S,S,192,138,104,9,206,Thursday,國道1號,水上,嘉義系統,水上-嘉義系統
2024-01-25,5,01F2827N,N,251,168,113,10,132,Thursday,國道1號,新營服務區,嘉義系統,新營服務區-嘉義系統
2024-01-25,5,01F2827S,S,44,29,20,3,50,Thursday,國道1號,嘉義系統,新營服務區,嘉義系統-新營服務區
2024-01-25,5,01F2866N,N,257,166,115,10,140,Thursday,國道1號,新營,新營服務區,新營-新營服務區
2024-01-25,5,01F2866S,S,24,18,19,2,35,Thursday,國道1號,新營服務區,新營,新營服務區-新營
2024-01-25,5,01F2930N,N,259,202,136,9,144,Thursday,國道1號,下營系統,新營,下營系統-新營
2024-01-25,5,01F2930S,S,112,82,57,8,82,Thursday,國道1號,新營,下營系統,新營-下營系統
2024-01-25,5,01F3019N,N,306,250,165,10,161,Thursday,國道1號,麻豆,下營系統,麻豆-下營系統
2024-01-25,5,01F3019S,S,164,105,77,7,88,Thursday,國道1號,下營系統,麻豆,下營系統-麻豆
2024-01-25,5,01F3083N,N,315,266,191,12,163,Thursday,國道1號,安定,麻豆,安定-麻豆
2024-01-25,5,01F3083S,S,173,127,67,11,92,Thursday,國道1號,麻豆,安定,麻豆-安定
2024-01-25,5,01F3126N,N,316,325,223,14,152,Thursday,國道1號,臺南系統,安定,臺南系統-安定
2024-01-25,5,01F3126S,S,166,156,74,19,69,Thursday,國道1號,安定,臺南系統,安定-臺南系統
2024-01-25,5,01F3185N,N,315,407,259,17,154,Thursday,國道1號,永康,臺南系統,永康-臺南系統
2024-01-25,5,01F3185S,S,205,261,117,15,112,Thursday,國道1號,臺南系統,永康,臺南系統-永康
2024-01-25,5,01F3227N,N,343,427,258,13,160,Thursday,國道1號,大灣,永康,大灣-永康
2024-01-25,5,01F3227S,S,227,296,127,11,120,Thursday,國道1號,永康,大灣,永康-大灣
2024-01-25,5,01F3252N,N,353,345,221,11,138,Thursday,國道1號,仁德,大灣,仁德-大灣
2024-01-25,5,01F3252S,S,223,248,99,7,105,Thursday,國道1號,大灣,仁德,大灣-仁德
2024-01-25,5,01F3286N,N,375,366,258,8,143,Thursday,國道1號,仁德系統,仁德,仁德系統-仁德
2024-01-25,5,01F3286S,S,226,325,145,11,122,Thursday,國道1號,仁德,仁德系統,仁德-仁德系統
2024-01-25,5,01F3366N,N,411,392,301,8,143,Thursday,國道1號,路竹,仁德系統,路竹-仁德系統
2024-01-25,5,01F3366S,S,214,315,161,8,116,Thursday,國道1號,仁德系統,路竹,仁德系統-路竹
2024-01-25,5,01F3398N,N,426,434,317,8,132,Thursday,國道1號,高科,路竹,高科-路竹
2024-01-25,5,01F3398S,S,221,306,168,5,118,Thursday,國道1號,路竹,高科,路竹-高科
2024-01-25,5,01F3460N,N,419,486,321,11,132,Thursday,國道1號,岡山,高科,岡山-高科
2024-01-25,5,01F3460S,S,196,274,156,2,109,Thursday,國道1號,高科,岡山,高科-岡山
2024-01-25,5,01F3559N,N,359,486,291,9,90,Thursday,國道1號,楠梓(鳳楠路),楠梓(旗楠路),楠梓(鳳楠路)-楠梓(旗楠路)
2024-01-25,5,01F3561S,S,131,266,151,1,81,Thursday,國道1號,楠梓(旗楠路),楠梓(鳳楠路),楠梓(旗楠路)-楠梓(鳳楠路)
2024-01-25,5,01F3590N,N,389,689,380,20,107,Thursday,國道1號,鼎金系統,楠梓(鳳楠路),鼎金系統-楠梓(鳳楠路)
2024-01-25,5,01F3590S,S,164,450,255,5,102,Thursday,國道1號,楠梓(鳳楠路),鼎金系統,楠梓(鳳楠路)-鼎金系統
2024-01-25,5,01F3640N,N,425,1010,461,27,103,Thursday,國道1號,高雄(九如、建國路),鼎金系統,高雄(九如、建國路)-鼎金系統
2024-01-25,5,01F3640S,S,203,763,402,11,117,Thursday,國道1號,鼎金系統,高雄(九如、建國路),鼎金系統-高雄(九如、建國路)
2024-01-25,5,01F3676N,N,431,524,234,8,77,Thursday,國道1號,高雄(中正、三多路),高雄(九如、建國路),高雄(中正、三多路)-高雄(九如、建國路)
2024-01-25,5,01F3676S,S,186,557,258,2,94,Thursday,國道1號,高雄(九如、建國路),高雄(中正、三多路),高雄(九如、建國路)-高雄(中正、三多路)
2024-01-25,5,01F3686S,S,193,825,355,6,100,Thursday,國道1號,高雄(中正、三多路),瑞隆路出口匝道,高雄(中正、三多路)-瑞隆路出口匝道
2024-01-25,5,01F3696N,N,437,668,321,16,81,Thursday,國道1號,五甲系統,高雄(中正、三多路),五甲系統-高雄(中正、三多路)
2024-01-25,5,01F3736N,N,34,31,14,0,5,Thursday,國道1號,高雄端(漁港路),高雄端(中山四路),高雄端(漁港路)-高雄端(中山四路)
2024-01-25,5,01F3736S,S,41,43,21,0,4,Thursday,國道1號,高雄端(中山四路),高雄端(漁港路),高雄端(中山四路)-高雄端(漁港路)
2024-01-25,5,01H0163S,S,0,335,177,7,0,Thursday,國道1號汐止五股高架道路,汐止&汐止系統,堤頂,汐止&汐止系統-堤頂
2024-01-25,5,01H0174N,N,0,207,165,7,1,Thursday,國道1號汐止五股高架道路,堤頂,汐止&汐止系統,堤頂-汐止&汐止系統
2024-01-25,5,01H0200N,N,0,317,229,9,1,Thursday,國道1號汐止五股高架道路,下塔悠出口匝道,堤頂,下塔悠出口匝道-堤頂
2024-01-25,5,01H0206S,S,0,441,193,8,0,Thursday,國道1號汐止五股高架道路,堤頂,環北,堤頂-環北
2024-01-25,5,01H0208N,N,0,371,249,10,1,Thursday,國道1號汐止五股高架道路,環北,下塔悠出口匝道,環北-下塔悠出口匝道
2024-01-25,5,01H0271N,N,0,574,364,22,1,Thursday,國道1號汐止五股高架道路,五股(高架),環北,五股(高架)-環北
2024-01-25,5,01H0305S,S,0,671,252,12,1,Thursday,國道1號汐止五股高架道路,環北,五股(高架),環北-五股(高架)
2024-01-25,5,01H0333N,N,0,219,75,3,0,Thursday,國道1號五股楊梅高架道路,高公局,五股(高架),高公局-五股(高架)
2024-01-25,5,01H0334S,S,0,395,80,3,0,Thursday,國道1號五股楊梅高架道路,五股(高架),高公局,五股(高架)-高公局
2024-01-25,5,01H0447N,N,0,652,185,10,0,Thursday,國道1號五股楊梅高架道路,機場系統,高公局,機場系統-高公局
2024-01-25,5,01H0447S,S,0,1090,228,26,0,Thursday,國道1號五股楊梅高架道路,高公局,機場系統,高公局-機場系統
2024-01-25,5,01H0579N,N,0,705,160,12,0,Thursday,國道1號五股楊梅高架道路,中壢,機場系統,中壢-機場系統
2024-01-25,5,01H0579S,S,0,409,157,14,0,Thursday,國道1號五股楊梅高架道路,機場系統,中壢,機場系統-中壢
2024-01-25,5,01H0608N,N,0,503,79,12,0,Thursday,國道1號五股楊梅高架道路,校前路,中壢,校前路-中壢
2024-01-25,5,01H0610S,S,0,381,154,17,0,Thursday,國道1號五股楊梅高架道路,中壢,校前路,中壢-校前路
2024-01-25,5,03A0015N,W,0,102,60,5,3,Thursday,國道3甲,萬芳,臺北端,萬芳-臺北端
2024-01-25,5,03A0015S,E,1,81,58,4,8,Thursday,國道3甲,臺北端,萬芳,臺北端-萬芳
2024-01-25,5,03A0041N,W,10,150,87,11,4,Thursday,國道3甲,木柵,萬芳,木柵-萬芳
2024-01-25,5,03A0041S,E,1,160,66,5,8,Thursday,國道3甲,萬芳,木柵,萬芳-木柵
2024-01-25,5,03F0006S,S,13,248,108,3,6,Thursday,國道3號,基金,瑪東系統,基金-瑪東系統
